booking_id,customer_id,driver_id,city,booking_date,day_of_week,weekend_flag,category,distance_km,trip_type,airport_flag,base_fare,per_km_rate,surge_multiplier,surge_reason,total_trip_cost,driver_earning,company_revenue,ride_status,cancellation_reason,payment_type,customer_rating,weather_condition,traffic_level,holiday_flag,booking_time,waiting_time,trip_duration_min
B282,C413,D5,Bangalore,2025-01-24,Friday,0,Prime,24.50,Long,0,60.00,15.00,1.71,Traffic,731.02,548.26,182.75,Completed,"Not Cancelled",Wallet,3.3,Rain,High,0,18:45:20,00:13:00,01:22:37
B747,C235,D125,Delhi,2025-02-15,Saturday,1,Mini,13.75,Long,0,40.00,10.00,1.45,"Peak Hour",257.38,193.03,64.34,Completed,"Not Cancelled",Wallet,3.7,Clear,Low,0,23:14:23,00:06:00,00:38:24
B367,C77,D1,Hyderabad,2025-03-20,Thursday,0,Mini,22.90,Long,0,40.00,10.00,1.00,None,269.00,201.75,67.25,Completed,"Not Cancelled",Wallet,4.8,Clear,Low,0,20:17:35,00:02:00,01:18:34
B1434,C411,D46,Delhi,2025-02-03,Monday,0,SUV,10.50,Long,1,100.00,20.00,1.35,Rain,418.50,313.88,104.62,Completed,"Not Cancelled",Card,4.7,Rain,Low,0,20:07:55,00:09:00,00:41:03
B1090,C465,D2,Mumbai,2025-03-02,Sunday,1,SUV,22.52,Long,0,100.00,20.00,1.52,"Peak Hour",836.61,627.46,209.15,Completed,"Not Cancelled",Wallet,4.1,Rain,Low,0,23:57:40,00:10:00,01:26:59
B451,C92,D94,Mumbai,2025-03-07,Friday,0,SUV,3.27,Medium,1,100.00,20.00,1.00,None,165.40,124.05,41.35,Completed,"Not Cancelled",Cash,4.3,Clear,Medium,0,13:07:14,00:13:00,00:10:52
B1274,C457,D105,Chennai,2025-02-18,Tuesday,0,Auto,2.65,Short,1,30.00,8.00,1.79,Traffic,91.65,68.74,22.91,Cancelled_Driver,"High Fare",Card,0.0,Clear,High,0,08:15:08,00:12:00,00:09:02
B760,C274,D13,Mumbai,2025-03-29,Saturday,1,SUV,21.81,Long,1,100.00,20.00,1.49,"Peak Hour",798.94,599.21,199.74,Completed,"Not Cancelled",Wallet,4.2,Clear,Medium,0,21:28:57,00:14:00,01:27:03
B721,C396,D142,Delhi,2025-03-17,Monday,0,Mini,18.54,Long,1,40.00,10.00,1.00,None,225.40,169.05,56.35,Completed,"Not Cancelled",Wallet,3.7,Clear,Low,0,04:05:09,00:08:00,00:47:28
B1243,C462,D32,Hyderabad,2025-01-02,Thursday,0,Prime,3.84,Medium,0,60.00,15.00,1.00,None,117.60,88.20,29.40,Completed,"Not Cancelled",UPI,4.1,Clear,Low,0,10:20:10,00:06:00,00:14:30
B745,C445,D251,Mumbai,2025-03-28,Friday,0,Prime,1.17,Short,1,60.00,15.00,1.62,Traffic,125.63,94.22,31.41,Completed,"Not Cancelled",Card,3.1,Clear,High,0,02:22:56,00:06:00,00:04:34
B711,C166,D218,Delhi,2025-01-10,Friday,0,SUV,1.48,Short,0,100.00,20.00,1.00,None,129.60,97.20,32.40,Cancelled_Customer,"High Fare",Cash,0.0,Clear,Medium,0,16:01:01,00:14:00,00:05:10
B531,C276,D79,Delhi,2025-01-22,Wednesday,0,SUV,11.14,Long,1,100.00,20.00,1.57,Traffic,506.80,380.10,126.70,Cancelled_Customer,"High Fare",UPI,0.0,Rain,High,0,15:32:48,00:11:00,00:35:52
B530,C41,D185,Mumbai,2025-03-01,Saturday,1,Prime,18.32,Long,0,60.00,15.00,1.59,"Peak Hour",532.33,399.25,133.08,Completed,"Not Cancelled",Wallet,4.6,Clear,Medium,0,09:09:17,00:15:00,00:45:37
B1246,C50,D286,Chennai,2025-01-28,Tuesday,0,Auto,18.28,Long,1,30.00,8.00,1.55,Traffic,273.17,204.88,68.29,Completed,"Not Cancelled",UPI,3.8,Clear,High,0,01:19:07,00:07:00,01:04:20
B830,C73,D127,Delhi,2025-02-07,Friday,0,Prime,16.83,Long,1,60.00,15.00,1.56,Traffic,487.42,365.56,121.86,Cancelled_Customer,"Driver Late",Card,0.0,Storm,High,0,00:38:13,00:04:00,01:04:28
B1465,C14,D78,Bangalore,2025-02-23,Sunday,1,Mini,23.41,Long,0,40.00,10.00,1.39,"Peak Hour",381.00,285.75,95.25,Completed,"Not Cancelled",UPI,4.9,Clear,Medium,0,19:28:35,00:10:00,01:30:16
B1610,C123,D181,Delhi,2025-01-18,Saturday,1,Auto,19.52,Long,0,30.00,8.00,1.70,"Peak Hour",316.47,237.35,79.12,Completed,"Not Cancelled",Cash,3.2,Rain,High,0,14:35:08,00:03:00,01:05:51
B890,C61,D217,Chennai,2025-02-08,Saturday,1,Mini,23.84,Long,0,40.00,10.00,1.51,"Peak Hour",420.38,315.28,105.09,Completed,"Not Cancelled",Wallet,3.9,Clear,Low,0,06:37:38,00:06:00,00:56:47
B415,C406,D239,Bangalore,2025-03-28,Friday,0,Prime,10.18,Long,0,60.00,15.00,1.00,None,212.70,159.52,53.17,Completed,"Not Cancelled",Card,4.5,Clear,Medium,0,00:44:28,00:10:00,00:34:11
B212,C361,D102,Chennai,2025-01-09,Thursday,0,SUV,4.26,Medium,0,100.00,20.00,1.34,Traffic,248.17,186.13,62.04,Completed,"Not Cancelled",Card,4.8,Clear,High,0,09:58:17,00:02:00,00:15:46
B1613,C473,D214,Bangalore,2025-02-11,Tuesday,0,Mini,12.44,Long,1,40.00,10.00,1.00,None,164.40,123.30,41.10,Completed,"Not Cancelled",Wallet,4.4,Clear,Medium,0,03:08:03,00:09:00,00:47:19
B655,C44,D153,Delhi,2025-02-03,Monday,0,Auto,5.16,Medium,1,30.00,8.00,1.35,Rain,96.23,72.17,24.06,Completed,"Not Cancelled",Wallet,3.6,Rain,Low,0,09:16:39,00:05:00,00:14:49
B931,C462,D170,Chennai,2025-01-22,Wednesday,0,SUV,3.74,Medium,1,100.00,20.00,1.97,Traffic,344.36,258.27,86.09,Completed,"Not Cancelled",UPI,4.1,Clear,High,0,21:06:04,00:10:00,00:12:29
B1511,C56,D236,Bangalore,2025-02-11,Tuesday,0,Auto,21.12,Long,0,30.00,8.00,1.00,None,198.96,149.22,49.74,Completed,"Not Cancelled",Card,3.4,Clear,Medium,0,20:45:35,00:15:00,01:13:52
B803,C140,D21,Mumbai,2025-03-09,Sunday,1,SUV,6.57,Medium,0,100.00,20.00,1.55,"Peak Hour",358.67,269.00,89.67,Completed,"Not Cancelled",Card,3.7,Clear,Medium,0,03:40:17,00:13:00,00:18:54
B1260,C15,D19,Hyderabad,2025-02-09,Sunday,1,Prime,20.53,Long,1,60.00,15.00,1.78,"Peak Hour",654.95,491.21,163.74,Completed,"Not Cancelled",Cash,4.2,Rain,Medium,0,07:09:48,00:11:00,00:46:40
B979,C261,D279,Hyderabad,2025-03-31,Monday,0,Mini,14.44,Long,0,40.00,10.00,1.00,None,184.40,138.30,46.10,Completed,"Not Cancelled",UPI,4.8,Clear,Low,0,17:23:46,00:05:00,00:40:17
B463,C191,D213,Chennai,2025-02-12,Wednesday,0,Mini,21.37,Long,1,40.00,10.00,1.48,Rain,375.48,281.61,93.87,Completed,"Not Cancelled",UPI,3.2,Rain,Low,0,04:28:31,00:04:00,01:01:31
B988,C152,D88,Delhi,2025-03-05,Wednesday,0,Prime,10.07,Long,0,60.00,15.00,1.00,None,211.05,158.29,52.76,Completed,"Not Cancelled",Card,4.2,Clear,Low,0,07:59:06,00:08:00,00:35:31
B333,C353,D148,Mumbai,2025-02-12,Wednesday,0,SUV,13.59,Long,0,100.00,20.00,1.00,None,371.80,278.85,92.95,Cancelled_Driver,"No Show",Card,0.0,Clear,Medium,0,16:42:07,00:13:00,00:46:05
B71,C320,D300,Delhi,2025-03-24,Monday,0,Mini,24.97,Long,1,40.00,10.00,1.58,Holiday,457.73,343.30,114.43,Completed,"Not Cancelled",Card,3.3,Rain,Medium,1,00:21:45,00:03:00,01:32:15
B1291,C347,D69,Chennai,2025-02-23,Sunday,1,Auto,8.58,Medium,0,30.00,8.00,1.53,"Peak Hour",150.92,113.19,37.73,Completed,"Not Cancelled",Card,4.9,Clear,Low,0,20:35:29,00:02:00,00:21:01
B1513,C180,D293,Hyderabad,2025-02-27,Thursday,0,Mini,10.88,Long,0,40.00,10.00,1.00,None,148.80,111.60,37.20,Completed,"Not Cancelled",Cash,3.2,Clear,Low,0,21:26:08,00:08:00,00:41:06
B1609,C108,D176,Bangalore,2025-02-12,Wednesday,0,Auto,3.64,Medium,0,30.00,8.00,1.41,Rain,83.36,62.52,20.84,Completed,"Not Cancelled",Cash,3.2,Rain,Medium,0,17:23:13,00:10:00,00:07:34
B1648,C378,D173,Delhi,2025-02-10,Monday,0,Mini,8.53,Medium,0,40.00,10.00,1.00,None,125.30,93.97,31.32,Completed,"Not Cancelled",Cash,4.0,Clear,Low,0,07:39:14,00:08:00,00:20:46
B234,C41,D236,Mumbai,2025-03-05,Wednesday,0,Mini,19.03,Long,1,40.00,10.00,1.00,None,230.30,172.73,57.58,Completed,"Not Cancelled",Wallet,4.6,Storm,Low,0,05:13:19,00:08:00,00:50:16
B1533,C198,D114,Chennai,2025-03-13,Thursday,0,SUV,7.91,Medium,0,100.00,20.00,1.00,None,258.20,193.65,64.55,Completed,"Not Cancelled",Wallet,3.4,Clear,Low,0,13:50:50,00:11:00,00:29:48
B176,C188,D280,Bangalore,2025-01-31,Friday,0,SUV,3.71,Medium,0,100.00,20.00,1.95,Holiday,339.69,254.77,84.92,Cancelled_Customer,Other,Wallet,0.0,Clear,High,1,15:19:16,00:08:00,00:11:08
B238,C235,D259,Bangalore,2025-02-20,Thursday,0,SUV,20.79,Long,1,100.00,20.00,2.34,Holiday,1206.97,905.23,301.74,Completed,"Not Cancelled",Wallet,4.8,Clear,Medium,1,06:48:14,00:14:00,00:49:30
B939,C407,D159,Chennai,2025-03-30,Sunday,1,Mini,10.44,Long,0,40.00,10.00,1.51,"Peak Hour",218.04,163.53,54.51,Completed,"Not Cancelled",UPI,4.9,Rain,High,0,09:04:31,00:14:00,00:27:57
B809,C206,D179,Bangalore,2025-02-15,Saturday,1,Auto,11.70,Long,1,30.00,8.00,1.42,"Peak Hour",175.51,131.63,43.88,Cancelled_Customer,"High Fare",Wallet,0.0,Rain,Medium,0,07:30:00,00:13:00,00:24:31
B1768,C247,D274,Chennai,2025-01-13,Monday,0,Prime,10.74,Long,1,60.00,15.00,1.00,None,221.10,165.82,55.27,Cancelled_Customer,"No Show",Card,0.0,Clear,Low,0,11:29:42,00:02:00,00:36:06
B112,C198,D259,Mumbai,2025-02-06,Thursday,0,Mini,21.33,Long,1,40.00,10.00,1.70,Traffic,430.61,322.96,107.65,Completed,"Not Cancelled",Card,3.6,Rain,High,0,17:21:12,00:10:00,01:01:02
B248,C132,D277,Chennai,2025-03-27,Thursday,0,SUV,6.77,Medium,0,100.00,20.00,1.00,None,235.40,176.55,58.85,Cancelled_Customer,"Driver Late",Cash,0.0,Storm,Medium,0,11:50:08,00:08:00,00:22:14
B1392,C198,D57,Bangalore,2025-03-24,Monday,0,SUV,16.15,Long,1,100.00,20.00,1.00,None,423.00,317.25,105.75,Completed,"Not Cancelled",Wallet,4.8,Clear,Medium,0,20:32:15,00:11:00,00:35:10
B197,C375,D224,Mumbai,2025-01-19,Sunday,1,Prime,19.58,Long,1,60.00,15.00,1.60,Holiday,565.92,424.44,141.48,Completed,"Not Cancelled",Card,5.0,Storm,Medium,1,18:30:51,00:04:00,01:12:19
B1473,C169,D175,Hyderabad,2025-01-25,Saturday,1,Auto,17.57,Long,1,30.00,8.00,1.54,"Peak Hour",262.66,197.00,65.67,Completed,"Not Cancelled",Card,3.2,Clear,Medium,0,10:21:19,00:05:00,00:35:37
B1557,C74,D28,Mumbai,2025-01-16,Thursday,0,Auto,10.76,Long,0,30.00,8.00,1.92,Holiday,222.87,167.15,55.72,Completed,"Not Cancelled",UPI,4.7,Storm,Medium,1,00:05:08,00:07:00,00:24:29
B483,C145,D24,Bangalore,2025-03-25,Tuesday,0,Mini,2.44,Short,1,40.00,10.00,1.55,Traffic,99.82,74.86,24.95,Completed,"Not Cancelled",Cash,4.7,Clear,High,0,05:11:12,00:11:00,00:09:23
B1224,C276,D21,Hyderabad,2025-02-25,Tuesday,0,Mini,9.05,Medium,0,40.00,10.00,1.00,None,130.50,97.88,32.62,Completed,"Not Cancelled",Card,3.4,Clear,Medium,0,12:57:06,00:03:00,00:22:47
B580,C99,D229,Hyderabad,2025-02-16,Sunday,1,Auto,6.72,Medium,1,30.00,8.00,1.44,"Peak Hour",120.61,90.46,30.15,Completed,"Not Cancelled",Cash,4.6,Clear,Low,0,23:53:06,00:12:00,00:17:09
B1311,C186,D8,Hyderabad,2025-03-21,Friday,0,SUV,21.46,Long,1,100.00,20.00,1.25,Rain,661.50,496.12,165.38,Completed,"Not Cancelled",Wallet,4.3,Rain,Low,0,14:19:17,00:02:00,01:01:53
B1732,C420,D33,Chennai,2025-03-19,Wednesday,0,Auto,4.96,Medium,0,30.00,8.00,2.21,Holiday,153.99,115.49,38.50,Completed,"Not Cancelled",Cash,3.9,Clear,High,1,14:15:05,00:08:00,00:16:13
B1336,C303,D120,Bangalore,2025-03-30,Sunday,1,Auto,15.49,Long,1,30.00,8.00,1.77,"Peak Hour",272.44,204.33,68.11,Completed,"Not Cancelled",Cash,5.0,Rain,High,0,04:42:58,00:10:00,00:37:44
B1413,C139,D201,Chennai,2025-01-05,Sunday,1,Mini,14.40,Long,0,40.00,10.00,1.49,"Peak Hour",274.16,205.62,68.54,Completed,"Not Cancelled",UPI,3.9,Clear,Medium,0,19:02:48,00:15:00,00:39:00
B1730,C209,D24,Mumbai,2025-02-26,Wednesday,0,Prime,9.47,Medium,1,60.00,15.00,1.00,None,202.05,151.54,50.51,Completed,"Not Cancelled",Cash,4.1,Clear,Low,0,12:10:08,00:13:00,00:22:41
B121,C81,D209,Mumbai,2025-03-27,Thursday,0,Prime,16.31,Long,1,60.00,15.00,1.00,None,304.65,228.49,76.16,Completed,"Not Cancelled",Wallet,5.0,Clear,Medium,0,16:30:54,00:10:00,00:34:20
B1005,C320,D294,Mumbai,2025-01-03,Friday,0,SUV,24.81,Long,0,100.00,20.00,1.00,None,596.20,447.15,149.05,Cancelled_Driver,"No Show",Card,0.0,Clear,Medium,0,22:16:09,00:14:00,01:18:32
B1064,C442,D12,Mumbai,2025-01-16,Thursday,0,Prime,12.50,Long,1,60.00,15.00,1.00,None,247.50,185.62,61.88,Completed,"Not Cancelled",UPI,3.9,Clear,Medium,0,11:25:38,00:03:00,00:38:56
B1315,C52,D23,Bangalore,2025-01-09,Thursday,0,Auto,15.08,Long,0,30.00,8.00,1.00,None,150.64,112.98,37.66,Completed,"Not Cancelled",Cash,3.2,Storm,Medium,0,16:12:24,00:15:00,00:42:49
B1698,C245,D135,Mumbai,2025-01-19,Sunday,1,SUV,1.38,Short,1,100.00,20.00,1.51,Holiday,192.68,144.51,48.17,Completed,"Not Cancelled",Wallet,3.6,Clear,Low,1,20:35:29,00:15:00,00:03:49
B267,C247,D196,Chennai,2025-03-26,Wednesday,0,Mini,22.53,Long,1,40.00,10.00,1.00,None,265.30,198.98,66.33,Completed,"Not Cancelled",Cash,4.9,Clear,Medium,0,04:43:49,00:05:00,01:19:59
B1135,C5,D18,Delhi,2025-02-26,Wednesday,0,Mini,10.44,Long,1,40.00,10.00,1.00,None,144.40,108.30,36.10,Completed,"Not Cancelled",Card,4.5,Clear,Medium,0,08:11:22,00:04:00,00:30:15
B1611,C355,D27,Delhi,2025-02-05,Wednesday,0,SUV,9.59,Medium,1,100.00,20.00,1.00,None,291.80,218.85,72.95,Cancelled_Customer,"High Fare",Card,0.0,Clear,Medium,0,05:13:32,00:03:00,00:36:09
B1488,C197,D127,Mumbai,2025-02-14,Friday,0,SUV,8.30,Medium,1,100.00,20.00,1.00,None,266.00,199.50,66.50,Completed,"Not Cancelled",UPI,3.2,Clear,Medium,0,02:40:29,00:02:00,00:23:10
B33,C465,D202,Delhi,2025-03-04,Tuesday,0,Auto,11.46,Long,1,30.00,8.00,1.94,Traffic,236.06,177.05,59.02,Cancelled_Driver,Other,Cash,0.0,Rain,High,0,07:10:04,00:02:00,00:23:35
B211,C445,D192,Hyderabad,2025-02-08,Saturday,1,SUV,19.58,Long,1,100.00,20.00,1.57,"Peak Hour",771.81,578.86,192.95,Completed,"Not Cancelled",UPI,4.5,Clear,Low,0,23:26:29,00:09:00,00:51:44
B1112,C338,D282,Mumbai,2025-02-04,Tuesday,0,Prime,20.96,Long,1,60.00,15.00,1.00,None,374.40,280.80,93.60,Completed,"Not Cancelled",Cash,5.0,Clear,Low,0,04:30:30,00:03:00,01:09:07
B950,C437,D2,Bangalore,2025-02-24,Monday,0,Prime,9.67,Medium,1,60.00,15.00,1.00,None,205.05,153.79,51.26,Completed,"Not Cancelled",Cash,4.7,Clear,Medium,0,06:35:59,00:04:00,00:34:08
B1544,C119,D81,Delhi,2025-03-19,Wednesday,0,SUV,21.60,Long,1,100.00,20.00,1.00,None,532.00,399.00,133.00,Completed,"Not Cancelled",Cash,3.2,Clear,Low,0,06:38:55,00:05:00,01:19:14
B1121,C12,D122,Bangalore,2025-03-02,Sunday,1,SUV,19.76,Long,0,100.00,20.00,1.38,"Peak Hour",683.38,512.53,170.84,Completed,"Not Cancelled",Cash,4.8,Clear,Medium,0,16:38:16,00:09:00,00:42:23
B1454,C3,D74,Bangalore,2025-02-15,Saturday,1,SUV,10.18,Long,0,100.00,20.00,1.51,"Peak Hour",458.44,343.83,114.61,Completed,"Not Cancelled",UPI,4.9,Clear,High,0,02:58:29,00:09:00,00:25:34
B428,C161,D169,Delhi,2025-01-18,Saturday,1,Mini,14.70,Long,0,40.00,10.00,2.38,Holiday,445.06,333.80,111.27,Completed,"Not Cancelled",Wallet,4.5,Clear,High,1,07:44:21,00:03:00,00:44:07
B1197,C314,D63,Mumbai,2025-02-14,Friday,0,SUV,16.78,Long,1,100.00,20.00,2.21,Holiday,962.68,722.01,240.67,Completed,"Not Cancelled",UPI,4.8,Rain,High,1,09:51:57,00:14:00,00:41:53
B124,C439,D208,Mumbai,2025-02-04,Tuesday,0,Mini,8.94,Medium,1,40.00,10.00,1.38,Rain,178.57,133.93,44.64,Completed,"Not Cancelled",Card,3.4,Rain,Low,0,06:51:52,00:05:00,00:30:57
B1494,C324,D54,Hyderabad,2025-01-13,Monday,0,SUV,24.16,Long,0,100.00,20.00,1.75,Holiday,1020.60,765.45,255.15,Completed,"Not Cancelled",Wallet,3.8,Clear,Medium,1,23:45:00,00:10:00,00:52:28
B1007,C73,D221,Mumbai,2025-01-03,Friday,0,Auto,14.67,Long,0,30.00,8.00,1.89,Traffic,278.51,208.88,69.63,Completed,"Not Cancelled",Cash,3.6,Storm,High,0,16:47:51,00:05:00,00:52:35
B298,C21,D249,Mumbai,2025-01-17,Friday,0,Prime,8.60,Medium,1,60.00,15.00,1.61,Rain,304.29,228.22,76.07,Completed,"Not Cancelled",Card,3.5,Rain,Medium,0,15:24:56,00:04:00,00:26:48
B1538,C397,D256,Bangalore,2025-01-29,Wednesday,0,Mini,13.29,Long,1,40.00,10.00,1.00,None,172.90,129.68,43.23,Completed,"Not Cancelled",Card,3.6,Clear,Low,0,20:32:01,00:06:00,00:31:45
B600,C425,D133,Delhi,2025-02-06,Thursday,0,Prime,2.44,Short,0,60.00,15.00,1.00,None,96.60,72.45,24.15,Completed,"Not Cancelled",Card,4.1,Clear,Low,0,03:23:42,00:09:00,00:08:01
B680,C95,D221,Delhi,2025-03-17,Monday,0,Auto,20.85,Long,1,30.00,8.00,1.43,Rain,281.42,211.06,70.36,Completed,"Not Cancelled",Cash,3.4,Rain,Medium,0,12:28:48,00:05:00,00:45:13
B618,C464,D51,Hyderabad,2025-02-28,Friday,0,Auto,5.25,Medium,1,30.00,8.00,1.61,Traffic,115.92,86.94,28.98,Completed,"Not Cancelled",Cash,4.9,Clear,High,0,13:04:27,00:11:00,00:16:45
B582,C490,D290,Hyderabad,2025-02-27,Thursday,0,Mini,22.86,Long,1,40.00,10.00,1.42,Traffic,381.41,286.06,95.35,Completed,"Not Cancelled",UPI,3.6,Clear,High,0,20:25:02,00:04:00,00:48:49
B306,C266,D70,Chennai,2025-03-14,Friday,0,Prime,10.00,Medium,1,60.00,15.00,1.50,Holiday,315.00,236.25,78.75,Completed,"Not Cancelled",Cash,4.2,Clear,Medium,1,17:34:55,00:06:00,00:31:00
B1054,C183,D95,Bangalore,2025-03-12,Wednesday,0,SUV,13.45,Long,1,100.00,20.00,1.00,None,369.00,276.75,92.25,Completed,"Not Cancelled",Wallet,4.3,Clear,Low,0,15:09:13,00:07:00,00:40:31
B129,C382,D112,Delhi,2025-01-08,Wednesday,0,Prime,13.32,Long,0,60.00,15.00,1.00,None,259.80,194.85,64.95,Completed,"Not Cancelled",Cash,4.6,Clear,Medium,0,14:26:49,00:06:00,00:38:49
B577,C359,D119,Bangalore,2025-01-17,Friday,0,Mini,7.57,Medium,0,40.00,10.00,1.00,None,115.70,86.78,28.93,Completed,"Not Cancelled",Card,4.0,Clear,Medium,0,12:29:07,00:08:00,00:18:03
B1327,C52,D189,Hyderabad,2025-03-11,Tuesday,0,Mini,6.29,Medium,0,40.00,10.00,1.69,Rain,173.90,130.43,43.48,Completed,"Not Cancelled",Wallet,3.1,Rain,Medium,0,09:43:30,00:05:00,00:12:43
B1179,C47,D26,Delhi,2025-01-01,Wednesday,0,Auto,21.47,Long,0,30.00,8.00,1.46,Rain,294.57,220.93,73.64,Completed,"Not Cancelled",Wallet,3.9,Rain,Low,0,09:00:45,00:02:00,01:12:37
B1034,C251,D266,Chennai,2025-03-17,Monday,0,Prime,9.24,Medium,1,60.00,15.00,2.21,Holiday,438.91,329.18,109.73,Completed,"Not Cancelled",Wallet,4.9,Clear,High,1,07:10:32,00:02:00,00:29:43
B1795,C275,D181,Hyderabad,2025-03-10,Monday,0,Prime,1.92,Short,1,60.00,15.00,1.51,Rain,134.09,100.57,33.52,Completed,"Not Cancelled",Card,3.9,Rain,Medium,0,19:52:48,00:10:00,00:06:55
B1647,C51,D107,Delhi,2025-02-23,Sunday,1,Mini,20.65,Long,0,40.00,10.00,1.36,"Peak Hour",335.24,251.43,83.81,Completed,"Not Cancelled",Card,3.7,Clear,Low,0,05:43:18,00:06:00,01:22:15
B68,C107,D111,Bangalore,2025-02-28,Friday,0,Prime,16.40,Long,0,60.00,15.00,2.29,Holiday,700.74,525.56,175.19,Completed,"Not Cancelled",Card,4.5,Clear,Medium,1,02:25:19,00:15:00,00:52:23
B1101,C135,D85,Mumbai,2025-01-26,Sunday,1,Prime,14.87,Long,1,60.00,15.00,1.86,"Peak Hour",526.47,394.85,131.62,Cancelled_Driver,"No Show",Cash,0.0,Clear,High,0,02:13:28,00:14:00,00:55:59
B384,C343,D157,Bangalore,2025-03-31,Monday,0,SUV,12.89,Long,0,100.00,20.00,1.42,Rain,508.08,381.06,127.02,Completed,"Not Cancelled",Wallet,3.0,Rain,Medium,0,03:34:14,00:03:00,00:27:55
B1512,C291,D236,Hyderabad,2025-01-02,Thursday,0,SUV,20.70,Long,0,100.00,20.00,1.00,None,514.00,385.50,128.50,Completed,"Not Cancelled",Wallet,4.4,Storm,Low,0,06:19:43,00:08:00,00:52:16
B987,C321,D133,Bangalore,2025-01-09,Thursday,0,Auto,20.25,Long,1,30.00,8.00,1.00,None,192.00,144.00,48.00,Cancelled_Customer,"Driver Late",Wallet,0.0,Clear,Medium,0,01:35:00,00:06:00,01:18:05
B308,C465,D49,Delhi,2025-01-30,Thursday,0,Auto,3.21,Medium,0,30.00,8.00,1.30,Rain,72.38,54.28,18.09,Cancelled_Customer,Other,Card,0.0,Rain,Medium,0,08:41:19,00:15:00,00:08:59
B1365,C126,D190,Bangalore,2025-02-25,Tuesday,0,Prime,2.60,Short,0,60.00,15.00,1.00,None,99.00,74.25,24.75,Completed,"Not Cancelled",UPI,4.1,Clear,Low,0,06:10:57,00:03:00,00:09:33
B77,C249,D227,Mumbai,2025-02-28,Friday,0,Prime,9.88,Medium,0,60.00,15.00,1.23,Rain,256.09,192.07,64.02,Completed,"Not Cancelled",Card,4.3,Rain,Low,0,10:39:03,00:09:00,00:34:01
B427,C209,D187,Hyderabad,2025-02-05,Wednesday,0,Prime,16.46,Long,1,60.00,15.00,1.39,Rain,426.59,319.94,106.65,Completed,"Not Cancelled",Wallet,4.8,Rain,Low,0,21:28:57,00:03:00,00:34:19
B675,C100,D176,Mumbai,2025-03-29,Saturday,1,Mini,14.26,Long,1,40.00,10.00,1.38,"Peak Hour",251.99,188.99,63.00,Cancelled_Customer,"High Fare",Cash,0.0,Rain,Medium,0,21:43:53,00:07:00,00:30:01
B434,C305,D211,Chennai,2025-03-22,Saturday,1,Prime,1.07,Short,1,60.00,15.00,1.41,"Peak Hour",107.23,80.42,26.81,Cancelled_Driver,"Changed Plan",Wallet,0.0,Clear,Low,0,14:55:34,00:15:00,00:02:34
B1738,C102,D125,Chennai,2025-01-13,Monday,0,Auto,21.69,Long,1,30.00,8.00,1.00,None,203.52,152.64,50.88,Completed,"Not Cancelled",Card,4.0,Clear,Low,0,17:30:14,00:12:00,01:24:07
B1746,C430,D43,Hyderabad,2025-02-05,Wednesday,0,Mini,4.40,Medium,0,40.00,10.00,1.83,Traffic,153.72,115.29,38.43,Cancelled_Customer,"Changed Plan",Wallet,0.0,Clear,High,0,16:44:21,00:12:00,00:16:13
B652,C410,D151,Hyderabad,2025-02-06,Thursday,0,Mini,12.97,Long,1,40.00,10.00,1.53,Rain,259.64,194.73,64.91,Completed,"Not Cancelled",Wallet,3.6,Rain,Medium,0,03:05:01,00:09:00,00:43:43
B1433,C100,D166,Delhi,2025-03-24,Monday,0,SUV,11.43,Long,1,100.00,20.00,1.40,Rain,460.04,345.03,115.01,Cancelled_Customer,Other,Wallet,0.0,Rain,Medium,0,16:34:04,00:05:00,00:39:52
B480,C253,D261,Delhi,2025-01-08,Wednesday,0,SUV,3.37,Medium,1,100.00,20.00,1.34,Traffic,224.32,168.24,56.08,Completed,"Not Cancelled",Wallet,4.2,Clear,High,0,09:14:55,00:11:00,00:07:42
B412,C187,D102,Chennai,2025-01-02,Thursday,0,SUV,17.13,Long,0,100.00,20.00,1.00,None,442.60,331.95,110.65,Cancelled_Driver,"Changed Plan",UPI,0.0,Clear,Medium,0,21:38:25,00:03:00,00:47:50
B1396,C193,D163,Bangalore,2025-01-24,Friday,0,Auto,14.68,Long,0,30.00,8.00,1.00,None,147.44,110.58,36.86,Completed,"Not Cancelled",Card,3.6,Clear,Medium,0,17:35:29,00:14:00,00:41:15
B528,C114,D196,Delhi,2025-03-24,Monday,0,Mini,6.50,Medium,1,40.00,10.00,2.17,Holiday,227.85,170.89,56.96,Completed,"Not Cancelled",Card,4.4,Clear,Medium,1,09:19:39,00:12:00,00:22:32
B1559,C467,D177,Mumbai,2025-02-08,Saturday,1,Auto,22.62,Long,0,30.00,8.00,1.54,"Peak Hour",324.88,243.66,81.22,Cancelled_Driver,"Driver Late",Wallet,0.0,Clear,Medium,0,13:01:32,00:06:00,00:53:40
B1755,C349,D13,Bangalore,2025-03-28,Friday,0,Auto,11.04,Long,1,30.00,8.00,1.00,None,118.32,88.74,29.58,Completed,"Not Cancelled",Cash,3.5,Clear,Medium,0,23:57:03,00:07:00,00:32:16
B1665,C356,D107,Chennai,2025-01-10,Friday,0,SUV,23.65,Long,1,100.00,20.00,1.00,None,573.00,429.75,143.25,Completed,"Not Cancelled",Wallet,3.4,Clear,Low,0,17:45:48,00:04:00,01:19:46
